	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129
5:46033436	0.803312733	0.751292073	0.716889103	0.690808415	0.669694457	0.651915263	0.636543239	0.622996772	0.61088549	0.599933881	0.589939833	0.580750447	0.57224712	0.564335916	0.556941116	0.550000757	0.543463464	0.537286157	0.531432341	0.525870822	0.520574723	0.515520717	0.510688427	0.506059945	0.501619448	0.497352885	0.49324772	0.489292721	0.485477789	0.481793803	0.478232503	0.474786383	0.471448602	0.468212907	0.465073566	0.462025316	0.45906331	0.456183073	0.453380469	0.450651664	0.4479931	0.445401465	0.442873676	0.440406856	0.437998315	0.435645536	0.433346159	0.43109797	0.428898887	0.426746952	0.42464032	0.42257725	0.4205561	0.418575317	0.416633429	0.414729047	0.412860849	0.411027584	0.409228062	0.407461153	0.405725781	0.404020923	0.402345602	0.400698888	0.399079893	0.397487769	0.395921706	0.394380929	0.392864697	0.3913723	0.389903058	0.38845632	0.387031459	0.385627876	0.384244996	0.382882264	0.381539148	0.380215137	0.378909739	0.377622479	0.376352903	0.375100569	0.373865054	0.372645949	0.371442861	0.370255408	0.369083223	0.367925951	0.36678325	0.365654787	0.364540243	0.363439307	0.362351679	0.361277069	0.360215196	0.359165786	0.358128576	0.35710331	0.356089741	0.355087627	0.354096734	0.353116837	0.352147716	0.351189156	0.350240951	0.349302898	0.348374803	0.347456475	0.346547728	0.345648383	0.344758265	0.343877203	0.343005031	0.342141589	0.341286718	0.340440266	0.339602084	0.338772027	0.337949952	0.337135722	0.336329203	0.335530263	0.334738773	0.333954611	0.333177653	0.33240778	0.331644877	0.330888831	0.33013953
5:66034802	0.854121326	0.803412095	0.768069193	0.740432599	0.717576575	0.698022928	0.680906734	0.665672848	0.651941328	0.63943952	0.627964494	0.617360768	0.607506359	0.598303669	0.5896733	0.581549731	0.573878224	0.566612554	0.559713306	0.55314659	0.54688304	0.54089704	0.535166101	0.529670372	0.524392236	0.519315988	0.514427562	0.509714313	0.505164829	0.500768774	0.496516758	0.492400224	0.48841135	0.48454297	0.480788501	0.477141879	0.47359751	0.470150219	0.466795211	0.463528035	0.460344549	0.457240896	0.454213474	0.451258919	0.44837408	0.445556004	0.44280192	0.440109222	0.437475459	0.434898319	0.432375625	0.429905318	0.427485454	0.425114191	0.422789786	0.420510586	0.418275022	0.416081604	0.413928916	0.41181561	0.409740403	0.407702071	0.405699449	0.403731424	0.401796934	0.399894962	0.398024537	0.396184731	0.394374653	0.392593452	0.390840309	0.389114441	0.387415097	0.385741553	0.384093116	0.382469119	0.380868921	0.379291904	0.377737475	0.376205061	0.374694111	0.373204095	0.371734498	0.370284829	0.368854608	0.367443376	0.366050688	0.364676115	0.363319239	0.361979661	0.360656991	0.359350853	0.358060884	0.35678673	0.35552805	0.354284514	0.353055801	0.3518416	0.35064161	0.349455537	0.3482831	0.347124021	0.345978034	0.344844878	0.343724302	0.342616061	0.341519915	0.340435633	0.33936299	0.338301767	0.33725175	0.336212732	0.335184512	0.334166891	0.333159679	0.33216269	0.331175741	0.330198655	0.32923126	0.328273388	0.327324874	0.326385558	0.325455285	0.324533902	0.323621261	0.322717216	0.321821625	0.320934352	0.32005526
5:66034963	0.5557452	0.551972711	0.548194232	0.544410187	0.540621008	0.536827127	0.533028977	0.529226994	0.525421617	0.521613286	0.51780244	0.513989522	0.510174975	0.506359242	0.502542769	0.498725999	0.494909378	0.49109335	0.48727836	0.483464851	0.479653268	0.475844051	0.472037643	0.468234483	0.464435011	0.460639662	0.456848872	0.453063073	0.449282696	0.445508168	0.441739916	0.437978361	0.434223923	0.430477017	0.426738057	0.423007452	0.419285606	0.415572922	0.411869796	0.408176622	0.404493788	0.400821678	0.397160671	0.393511142	0.389873461	0.38624799	0.382635091	0.379035115	0.375448411	0.371875322	0.368316184	0.364771328	0.361241078	0.357725754	0.354225668	0.350741126	0.347272429	0.34381987	0.340383736	0.336964308	0.33356186	0.33017666	0.326808967	0.323459037	0.320127115	0.316813443	0.313518254	0.310241775	0.306984225	0.303745816	0.300526756	0.297327242	0.294147467	0.290987615	0.287847865	0.284728389	0.281629349	0.278550905	0.275493206	0.272456395	0.269440611	0.266445983	0.263472635	0.260520683	0.257590237	0.254681402	0.251794275	0.248928945	0.246085497	0.24326401	0.240464554	0.237687195	0.234931992	0.232198998	0.229488262	0.226799823	0.224133717	0.221489975	0.21886862	0.21626967	0.213693139	0.211139033	0.208607357	0.206098105	0.203611271	0.201146841	0.198704797	0.196285116	0.19388777	0.191512728	0.189159952	0.186829401	0.184521029	0.182234787	0.17997062	0.177728471	0.175508276	0.173309971	0.171133485	0.168978745	0.166845674	0.164734192	0.162644215	0.160575656	0.158528425	0.156502428	0.15449757	0.152513751	0.150550869
5:66122656	0.704410489	0.701777963	0.699132006	0.696472727	0.693800237	0.691114652	0.688416091	0.685704676	0.682980532	0.680243786	0.677494571	0.674733021	0.671959274	0.669173472	0.666375757	0.663566278	0.660745185	0.657912631	0.655068774	0.652213772	0.649347789	0.64647099	0.643583544	0.640685622	0.6377774	0.634859054	0.631930765	0.628992716	0.626045093	0.623088084	0.620121882	0.617146679	0.614162673	0.611170062	0.608169049	0.605159837	0.602142634	0.599117648	0.59608509	0.593045174	0.589998116	0.586944134	0.583883447	0.580816279	0.577742852	0.574663393	0.571578129	0.568487291	0.565391109	0.562289817	0.559183648	0.55607284	0.552957629	0.549838254	0.546714956	0.543587976	0.540457556	0.537323941	0.534187374	0.531048101	0.52790637	0.524762426	0.521616518	0.518468895	0.515319805	0.512169497	0.509018223	0.505866233	0.502713775	0.499561102	0.496408464	0.493256111	0.490104295	0.486953265	0.483803272	0.480654565	0.477507394	0.474362008	0.471218655	0.468077584	0.46493904	0.46180327	0.45867052	0.455541033	0.452415054	0.449292824	0.446174585	0.443060576	0.439951035	0.436846201	0.433746308	0.43065159	0.427562281	0.424478611	0.421400808	0.418329101	0.415263715	0.412204873	0.409152797	0.406107705	0.403069817	0.400039346	0.397016505	0.394001506	0.390994556	0.387995862	0.385005627	0.382024052	0.379051336	0.376087673	0.373133259	0.370188283	0.367252933	0.364327394	0.361411849	0.358506477	0.355611454	0.352726956	0.349853151	0.346990209	0.344138294	0.341297568	0.33846819	0.335650315	0.332844096	0.330049684	0.327267223	0.324496858	0.321738729
5:67245545	0.654967418	0.605050629	0.574721965	0.552842551	0.53572493	0.521674195	0.50976675	0.499442598	0.490336158	0.482195421	0.474839243	0.468133019	0.461973984	0.456281896	0.450992902	0.446055358	0.441426908	0.437072376	0.432962238	0.429071472	0.425378686	0.421865453	0.418515783	0.415315717	0.412252996	0.409316796	0.406497513	0.403786586	0.401176355	0.398659933	0.396231114	0.393884278	0.391614326	0.389416614	0.387286903	0.38522131	0.383216276	0.381268522	0.379375029	0.377533006	0.375739869	0.373993223	0.37229084	0.37063065	0.369010719	0.367429245	0.36588454	0.364375025	0.362899218	0.361455729	0.360043248	0.358660545	0.35730646	0.355979898	0.354679825	0.353405263	0.352155286	0.350929019	0.349725629	0.348544328	0.347384366	0.346245032	0.345125646	0.344025563	0.342944168	0.341880874	0.340835121	0.339806374	0.338794123	0.337797877	0.33681717	0.335851554	0.334900599	0.333963894	0.333041044	0.332131671	0.331235412	0.330351915	0.329480847	0.328621884	0.327774714	0.32693904	0.326114572	0.325301034	0.324498157	0.323705683	0.322923364	0.322150959	0.321388236	0.320634972	0.319890948	0.319155957	0.318429795	0.317712267	0.317003183	0.31630236	0.315609619	0.31492479	0.314247705	0.313578203	0.312916126	0.312261323	0.311613647	0.310972953	0.310339104	0.309711964	0.309091402	0.308477292	0.307869508	0.307267932	0.306672445	0.306082935	0.30549929	0.304921403	0.30434917	0.303782487	0.303221257	0.302665381	0.302114767	0.301569322	0.301028956	0.300493583	0.299963117	0.299437475	0.298916577	0.298400343	0.297888698	0.297381564	0.29687887
5:73382330	0.920355492	0.891454246	0.870559518	0.853732121	0.839462981	0.8269853	0.815847364	0.805757139	0.796513267	0.787970164	0.780018663	0.772574506	0.765571103	0.758954796	0.752681623	0.746715057	0.741024378	0.735583468	0.730369914	0.725364322	0.720549784	0.715911459	0.711436241	0.707112494	0.702929832	0.698878942	0.694951442	0.69113975	0.687436992	0.683836907	0.680333778	0.676922369	0.673597873	0.67035586	0.667192245	0.664103245	0.661085356	0.65813532	0.655250105	0.652426886	0.64966302	0.646956038	0.644303624	0.641703603	0.639153935	0.636652695	0.634198073	0.631788359	0.629421938	0.627097284	0.624812949	0.622567563	0.620359826	0.618188504	0.616052421	0.613950462	0.611881563	0.60984471	0.607838936	0.605863318	0.603916976	0.601999065	0.60010878	0.598245348	0.59640803	0.594596118	0.592808931	0.591045816	0.589306147	0.587589321	0.58589476	0.584221907	0.582570225	0.580939198	0.57932833	0.577737141	0.576165168	0.574611966	0.573077105	0.571560168	0.570060754	0.568578475	0.567112957	0.565663836	0.564230761	0.562813392	0.561411401	0.560024468	0.558652285	0.557294553	0.555950981	0.554621287	0.553305199	0.552002452	0.550712787	0.549435956	0.548171714	0.546919827	0.545680065	0.544452205	0.54323603	0.542031329	0.540837897	0.539655534	0.538484045	0.537323242	0.536172939	0.535032957	0.533903121	0.53278326	0.531673207	0.530572801	0.529481883	0.528400299	0.527327897	0.526264532	0.525210059	0.524164338	0.523127233	0.52209861	0.521078338	0.52006629	0.51906234	0.518066368	0.517078253	0.516097881	0.515125135	0.514159906	0.513202085
5:8112485	0.917947409	0.916592362	0.915217005	0.913821101	0.912404414	0.910966707	0.909507743	0.908027286	0.906525097	0.90500094	0.903454578	0.901885773	0.90029429	0.898679892	0.897042343	0.895381409	0.893696856	0.891988451	0.890255961	0.888499156	0.886717806	0.884911683	0.883080562	0.881224216	0.879342424	0.877434966	0.875501622	0.873542176	0.871556416	0.86954413	0.867505111	0.865439154	0.863346057	0.861225623	0.859077658	0.85690197	0.854698373	0.852466684	0.850206727	0.847918327	0.845601316	0.843255529	0.84088081	0.838477004	0.836043965	0.833581551	0.831089626	0.828568061	0.826016734	0.823435527	0.820824333	0.818183049	0.81551158	0.812809839	0.810077747	0.807315232	0.804522231	0.80169869	0.798844562	0.795959809	0.793044404	0.790098328	0.787121572	0.784114135	0.781076027	0.778007269	0.774907892	0.771777936	0.768617452	0.765426504	0.762205165	0.75895352	0.755671663	0.752359704	0.749017761	0.745645965	0.742244459	0.738813398	0.73535295	0.731863294	0.728344622	0.724797138	0.72122106	0.717616618	0.713984054	0.710323624	0.706635595	0.702920251	0.699177884	0.695408802	0.691613325	0.687791787	0.683944533	0.680071923	0.676174329	0.672252135	0.668305738	0.66433555	0.660341993	0.656325503	0.652286526	0.648225523	0.644142967	0.64003934	0.635915139	0.631770871	0.627607054	0.623424219	0.619222906	0.615003667	0.610767063	0.606513668	0.602244062	0.597958837	0.593658595	0.589343945	0.585015507	0.580673907	0.57631978	0.57195377	0.567576527	0.563188706	0.558790973	0.554383997	0.549968453	0.545545023	0.541114392	0.536677251	0.532234294
5:92364789	0.806271618	0.803082294	0.799853498	0.796585171	0.793277266	0.789929755	0.786542623	0.783115872	0.779649522	0.776143607	0.77259818	0.769013312	0.765389092	0.761725627	0.758023042	0.754281481	0.750501109	0.746682109	0.742824684	0.738929057	0.734995472	0.731024193	0.727015506	0.722969715	0.718887148	0.714768154	0.710613101	0.706422381	0.702196406	0.697935612	0.693640452	0.689311406	0.684948972	0.680553672	0.676126046	0.671666659	0.667176096	0.662654963	0.658103887	0.653523516	0.648914517	0.64427758	0.639613412	0.634922743	0.630206319	0.625464906	0.62069929	0.615910272	0.611098674	0.606265332	0.601411102	0.596536852	0.591643468	0.586731851	0.581802915	0.576857589	0.571896814	0.566921543	0.561932741	0.556931385	0.551918459	0.546894961	0.541861892	0.536820266	0.531771101	0.526715421	0.521654256	0.516588642	0.511519617	0.506448221	0.501375498	0.496302492	0.491230247	0.486159807	0.481092214	0.476028508	0.470969726	0.4659169	0.460871059	0.455833224	0.450804411	0.445785627	0.440777875	0.435782143	0.430799414	0.425830659	0.420876838	0.415938898	0.411017775	0.406114391	0.401229654	0.396364459	0.391519682	0.386696188	0.381894823	0.377116416	0.37236178	0.367631708	0.362926979	0.358248349	0.353596556	0.34897232	0.344376341	0.339809297	0.335271847	0.33076463	0.326288263	0.321843343	0.317430445	0.313050122	0.308702907	0.304389311	0.300109824	0.295864912	0.291655022	0.287480578	0.283341982	0.279239617	0.275173842	0.271144995	0.267153393	0.263199334	0.259283092	0.255404922	0.251565058	0.247763715	0.244001086	0.240277347	0.236592651
5:92364817	0.634945512	0.63126878	0.627576738	0.623869755	0.620148207	0.616412477	0.612662954	0.608900035	0.60512412	0.601335619	0.597534945	0.593722517	0.589898762	0.586064108	0.582218993	0.578363857	0.574499145	0.570625308	0.5667428	0.562852081	0.558953612	0.55504786	0.551135297	0.547216394	0.54329163	0.539361483	0.535426435	0.531486973	0.527543581	0.523596749	0.519646969	0.51569473	0.511740528	0.507784855	0.503828208	0.499871081	0.49591397	0.491957372	0.48800178	0.48404769	0.480095597	0.476145993	0.472199371	0.468256221	0.464317031	0.460382288	0.456452477	0.45252808	0.448609576	0.444697442	0.440792151	0.436894173	0.433003974	0.429122017	0.42524876	0.421384659	0.417530162	0.413685715	0.409851759	0.406028728	0.402217054	0.39841716	0.394629466	0.390854386	0.387092328	0.383343692	0.379608874	0.375888263	0.372182242	0.368491186	0.364815465	0.361155441	0.357511468	0.353883896	0.350273065	0.346679308	0.343102952	0.339544315	0.336003709	0.332481436	0.328977793	0.325493068	0.322027541	0.318581484	0.315155161	0.31174883	0.308362738	0.304997126	0.301652227	0.298328265	0.295025457	0.291744011	0.288484127	0.285245999	0.28202981	0.278835738	0.275663951	0.272514609	0.269387866	0.266283866	0.263202748	0.26014464	0.257109665	0.254097937	0.251109563	0.248144643	0.245203267	0.242285522	0.239391484	0.236521225	0.233674806	0.230852285	0.228053711	0.225279127	0.222528568	0.219802065	0.217099639	0.214421307	0.21176708	0.209136962	0.206530951	0.203949038	0.20139121	0.198857448	0.196347727	0.193862015	0.191400277	0.188962471	0.186548552
5:92365024	0.94021125	0.907080199	0.880753825	0.858355889	0.838648723	0.820949712	0.804829985	0.789997143	0.776240251	0.763400714	0.751355442	0.740006472	0.729274235	0.719093002	0.7094077	0.700171621	0.691344732	0.682892407	0.674784457	0.666994365	0.659498699	0.652276624	0.645309526	0.63858069	0.632075045	0.625778946	0.619679995	0.613766889	0.608029291	0.602457718	0.597043451	0.591778449	0.586655281	0.581667063	0.576807407	0.572070369	0.567450412	0.562942368	0.558541403	0.554242993	0.550042893	0.545937116	0.541921911	0.537993749	0.534149299	0.530385418	0.526699136	0.52308764	0.51954827	0.5160785	0.512675937	0.509338303	0.506063436	0.502849278	0.499693868	0.496595338	0.493551905	0.490561867	0.487623601	0.484735553	0.481896236	0.479104228	0.476358167	0.473656747	0.470998716	0.468382873	0.465808064	0.463273181	0.460777161	0.458318978	0.455897648	0.453512223	0.45116179	0.448845469	0.446562412	0.444311802	0.442092851	0.439904796	0.437746904	0.435618465	0.433518792	0.431447223	0.429403116	0.427385852	0.425394831	0.423429471	0.421489211	0.419573506	0.417681827	0.415813663	0.413968518	0.412145911	0.410345375	0.408566458	0.406808719	0.405071731	0.403355081	0.401658365	0.399981191	0.39832318	0.396683961	0.395063175	0.393460472	0.39187551	0.39030796	0.388757498	0.387223811	0.385706592	0.384205544	0.382720377	0.381250807	0.379796559	0.378357365	0.376932962	0.375523094	0.374127513	0.372745976	0.371378244	0.370024087	0.368683278	0.367355596	0.366040826	0.364738758	0.363449185	0.362171907	0.360906727	0.359653453	0.358411898	0.357181879
5:92365041	0.753496641	0.690612214	0.650011721	0.619780598	0.595659984	0.575597126	0.558434805	0.543452896	0.53017143	0.518253867	0.507454825	0.497589738	0.488516213	0.480122051	0.472317251	0.465028502	0.458195296	0.451767103	0.445701295	0.439961577	0.434516794	0.429340005	0.424407757	0.41969951	0.415197173	0.41088473	0.406747941	0.402774081	0.398951742	0.395270651	0.39172153	0.388295969	0.384986323	0.381785621	0.378687494	0.3756861	0.372776077	0.369952484	0.367210764	0.364546703	0.361956397	0.359436224	0.356982813	0.354593029	0.352263944	0.349992826	0.347777118	0.345614422	0.343502492	0.341439217	0.33942261	0.337450803	0.335522034	0.333634639	0.331787048	0.329977775	0.328205414	0.326468633	0.324766169	0.323096823	0.321459456	0.319852984	0.318276378	0.316728657	0.315208884	0.31371617	0.312249663	0.310808551	0.309392057	0.307999439	0.306629987	0.30528302	0.303957887	0.302653965	0.301370653	0.300107378	0.298863587	0.297638752	0.296432362	0.295243929	0.294072981	0.292919065	0.291781744	0.290660598	0.289555223	0.288465226	0.287390233	0.286329878	0.285283812	0.284251694	0.283233199	0.282228009	0.28123582	0.280256334	0.279289266	0.278334339	0.277391286	0.276459845	0.275539767	0.274630808	0.273732731	0.272845307	0.271968314	0.271101538	0.270244768	0.269397802	0.268560443	0.2677325	0.266913786	0.266104121	0.26530333	0.264511241	0.263727689	0.262952512	0.262185554	0.26142666	0.260675683	0.259932478	0.259196904	0.258468822	0.2577481	0.257034607	0.256328215	0.255628801	0.254936244	0.254250427	0.253571233	0.252898552	0.252232273
5:92365051	0.951102996	0.918792633	0.891783693	0.868093117	0.846805859	0.827389763	0.809495605	0.792876298	0.777347781	0.762767701	0.749022773	0.736020798	0.723685366	0.7119522	0.700766548	0.690081269	0.679855403	0.670053073	0.660642632	0.65159599	0.642888073	0.63449639	0.626400672	0.618582576	0.611025444	0.603714091	0.596634635	0.589774341	0.583121503	0.576665327	0.570395836	0.564303795	0.558380627	0.552618362	0.54700957	0.54154732	0.536225131	0.531036937	0.525977049	0.521040125	0.516221143	0.511515375	0.506918365	0.502425907	0.498034028	0.493738969	0.489537175	0.485425274	0.481400069	0.477458523	0.473597751	0.469815012	0.466107693	0.462473307	0.458909483	0.455413959	0.451984576	0.448619271	0.445316072	0.442073094	0.43888853	0.435760653	0.432687804	0.429668396	0.426700904	0.423783867	0.420915878	0.418095588	0.4153217	0.412592966	0.409908184	0.407266199	0.404665898	0.402106207	0.399586093	0.397104558	0.394660641	0.392253413	0.389881979	0.387545472	0.385243055	0.382973922	0.38073729	0.378532404	0.376358531	0.374214965	0.37210102	0.370016032	0.367959359	0.365930378	0.363928485	0.361953094	0.360003638	0.358079566	0.356180343	0.35430545	0.352454385	0.350626656	0.348821789	0.347039323	0.345278809	0.343539809	0.341821901	0.340124671	0.338447717	0.336790651	0.33515309	0.333534666	0.331935018	0.330353795	0.328790656	0.327245267	0.325717304	0.324206452	0.322712401	0.321234852	0.31977351	0.318328091	0.316898316	0.315483912	0.314084613	0.312700162	0.311330304	0.309974794	0.308633388	0.307305853	0.305991957	0.304691476	0.303404191
5:92365060	0.949535579	0.91661046	0.889211899	0.865252062	0.843771785	0.824215244	0.806218813	0.789525931	0.773945953	0.759331773	0.745566565	0.732555435	0.720219877	0.708493964	0.69732162	0.686654638	0.676451185	0.666674668	0.657292846	0.648277133	0.639602041	0.631244729	0.623184631	0.615403156	0.60788343	0.600610088	0.593569091	0.586747572	0.58013371	0.573716611	0.567486217	0.561433218	0.555548978	0.549825469	0.54425522	0.538831258	0.53354707	0.528396562	0.523374019	0.518474082	0.51369171	0.509022163	0.504460971	0.500003922	0.495647033	0.491386542	0.487218889	0.483140699	0.479148773	0.475240076	0.471411722	0.46766097	0.46398521	0.460381958	0.456848845	0.453383613	0.449984107	0.446648267	0.443374126	0.440159802	0.437003496	0.433903482	0.43085811	0.427865795	0.424925019	0.422034325	0.419192313	0.416397639	0.41364901	0.410945184	0.408284966	0.405667204	0.403090791	0.400554659	0.39805778	0.395599162	0.393177847	0.390792913	0.388443469	0.386128654	0.383847635	0.381599611	0.379383804	0.377199464	0.375045862	0.372922297	0.370828087	0.368762574	0.366725118	0.364715102	0.362731925	0.360775007	0.358843783	0.356937706	0.355056247	0.353198889	0.351365134	0.349554495	0.347766501	0.346000693	0.344256627	0.342533869	0.340831998	0.339150606	0.337489295	0.335847675	0.334225372	0.332622018	0.331037255	0.329470736	0.327922122	0.326391083	0.324877297	0.323380451	0.321900239	0.320436364	0.318988534	0.317556467	0.316139887	0.314738523	0.313352112	0.311980399	0.310623131	0.309280065	0.30795096	0.306635585	0.305333711	0.304045114	0.302769578
